time,mag,magerr,band
59004.18892360013,18.68409919738769,0.1259849965572357,g
59009.20146990009,18.25239944458008,0.0641679987311363,R
59012.19789349986,18.103099822998047,0.0546460002660751,g
59015.21498840023,18.246400833129883,0.062900997698307,R
59018.20458329981,18.35849952697754,0.0617370009422302,g
59019.186817099806,18.45870590209961,0.0702465027570724,R
59021.22947920021,18.78485107421875,0.0854093804955482,g
59021.23858800018,18.580734252929688,0.0873579233884811,R
59024.202997699846,19.09562110900879,0.076029360294342,g
59024.21462959983,18.778209686279297,0.1336971968412399,R
59027.19387729978,19.46784210205078,0.1639001220464706,g
59027.25587960007,18.804065704345703,0.1039366796612739,R
