ant_mag,ant_mjd,ant_magerr,ant_passband,ant_survey
18.99821281433105,58276.285636600114,0.07961911708116531,R,1
19.469860076904297,59379.30756939994,0.1312224566936493,g,1
19.09342193603516,59381.37173609994,0.204383447766304,R,1
19.22225570678711,59383.264814800124,0.133307084441185,g,1
18.532733917236328,59385.26622689982,0.09356436133384703,R,1
18.850255966186523,59391.224490699824,0.10386428982019424,g,1
18.52266502380371,59393.241736100055,0.06946361064910889,R,1
19.35797691345215,59397.25957180001,0.1216784194111824,g,1
18.998262405395508,59400.20702550002,0.08179999887943268,R,1
19.59435272216797,59400.28331020009,0.15007278323173526,g,1
19.545129776000977,59415.200902800076,0.16369175910949707,R,1
