time,mag,magerr,band
59156.45740740001,19.547399520874023,0.2180169969797134,R
59158.19971060008,19.131725311279297,0.1598134785890579,g
59164.30655089999,17.970699310302734,0.0553133226931095,R
59164.34549769992,17.95937728881836,0.0640389248728752,g
59169.29122690018,17.734201431274414,0.0447211191058158,R
59171.2853472,17.775558471679688,0.048458844423294,g
59173.2419906999,17.738182067871094,0.0513118579983711,R
59182.22319439985,18.57599258422852,0.1081304252147674,g
59182.366435199976,18.192676544189453,0.1204172745347023,R
59184.215428200085,18.62861633300781,0.1048148646950721,g
59186.26440969994,18.33412742614746,0.1226100698113441,R
59188.20372689981,19.23832321166992,0.1209464892745018,g
59192.15978009999,18.48110008239746,0.0939249992370605,R
59192.199548599776,19.852798461914062,0.1645351648330688,g
59222.195995400194,19.87445068359375,0.1546559482812881,R
