time,mag,magerr,band
58568.41728009982,18.86230087280273,0.1177280023694038,g
58573.43843750004,18.405799865722656,0.0796020030975341,R
58573.46127310023,18.56629943847656,0.0708039999008178,g
58577.43697920023,18.19809913635254,0.2029930055141449,R
58581.46269680001,18.728500366210938,0.0680790022015571,g
58584.39292819984,18.452999114990234,0.069872997701168,R
58587.35847220011,18.90169906616211,0.1661480069160461,g
58606.356053200085,19.291688919067383,0.1132383197546005,R
58608.31611109991,20.480899810791016,0.2839759886264801,g
58616.35752309999,19.684202194213867,0.1306952685117721,R
