time,mag,magerr,band
58855.34796300018,19.526500701904297,0.2947539985179901,R
58866.40914350003,20.03319931030273,0.1991329938173294,g
58867.36403940013,19.542800903320312,0.1514279991388321,R
58871.2252894002,18.86680030822754,0.1197710037231445,g
58871.3217823999,18.72719955444336,0.1003770008683204,R
58872.24297450017,18.736900329589844,0.0871749967336654,g
58873.30069439998,18.5669002532959,0.077403999865055,R
58873.37259260006,18.52440071105957,0.0737840011715889,g
58874.32431709999,18.373199462890625,0.0788440033793449,R
58874.36888890015,18.519800186157227,0.0690559968352317,g
58875.25387729984,18.505300521850582,0.0890659987926483,R
58876.24280089978,18.571399688720703,0.0887859985232353,g
58876.32758100005,18.40999984741211,0.0696389973163604,R
58877.24387730006,18.60860061645508,0.1033350005745887,g
58877.31770829996,18.26580047607422,0.0993840023875236,R
58878.26780090016,18.61720085144043,0.1494600027799606,g
58878.330694399774,18.36840057373047,0.0876090005040168,R
58879.25936339982,18.680400848388672,0.1277620047330856,g
58879.31645830022,18.41650009155273,0.1093889996409416,R
58880.26591440011,18.89539909362793,0.1142690032720565,g
58880.32578699989,18.54450035095215,0.1094790026545524,R
58881.24362270022,18.85409927368164,0.1205329969525337,g
58883.27946759993,18.67340087890625,0.1109500005841255,R
58883.42726849997,19.339500427246094,0.1358589977025985,g
58884.24219910009,18.57620048522949,0.1357430070638656,R
58884.30137730017,19.5314998626709,0.1858920007944107,g
58885.2410300998,18.8075008392334,0.1408089995384216,R
58886.24076389987,19.67230033874512,0.242820993065834,g
58892.27726850007,19.2278995513916,0.1382330060005188,R
58893.220046299975,20.24959945678711,0.2834619879722595,g
58894.23626160016,19.32666015625,0.1274584084749221,R
