ant_mag,ant_mjd,ant_magerr,ant_passband,ant_survey
19.314699172973636,58474.11013890012,0.28098800778388977,g,1
19.171600341796875,58474.30585649982,0.16057899594306946,R,1
18.33919906616211,58480.269861099776,0.09727799892425536,g,1
18.385499954223636,58480.30269679987,0.06411799788475038,R,1
18.233999252319336,58483.13858800009,0.06315600126981735,g,1
18.513900756835934,58493.136111100204,0.06511799991130829,R,1
18.573999404907227,58493.223078699775,0.08112899959087372,g,1
18.877500534057614,58503.14116899995,0.0891219973564148,R,1
19.76609992980957,58507.17076390004,0.14467699825763702,g,1
19.291015625,58514.11549769994,0.08179040253162384,R,1
