time,mag,magerr,band
59149.134178199805,18.02568817138672,0.103209264576435,R
59149.2348495,17.96146011352539,0.0993641018867492,g
59151.1217939998,17.472959518432617,0.0443534702062606,R
59151.17222219985,17.499113082885742,0.0492586456239223,g
59153.09046299989,17.204740524291992,0.0360208787024021,R
59153.15660879994,17.1350154876709,0.034720342606306,g
59155.11244209996,17.001249313354492,0.0425039455294609,R
59164.24799769977,16.935239791870117,0.0473667904734611,g
59167.125405100174,17.1903018951416,0.045658066868782,R
59169.11995369988,17.278732299804688,0.0400189720094203,g
59173.11315969983,17.644804000854492,0.0458653233945369,R
59175.08605320007,17.92981719970703,0.1103660315275192,g
59179.10296300007,17.74089241027832,0.0539979971945285,R
59179.13160880003,18.31470489501953,0.0754303932189941,g
59181.08975689998,17.761152267456055,0.062468197196722,R
59181.162419000175,18.51516532897949,0.1148397922515869,g
59183.07290509995,17.824642181396484,0.0512282662093639,R
59185.10415509995,18.919864654541016,0.1037507504224777,g
59185.15656250017,17.938886642456055,0.0701887682080268,R
59187.12010420021,19.09474754333496,0.0936897173523902,g
59187.173171299975,17.9954776763916,0.0762637630105018,R
59189.13642359991,19.201904296875,0.1063496842980384,g
59189.18753470015,18.18327522277832,0.0771486982703208,R
59194.09827549989,19.61550712585449,0.1364281922578811,g
59199.11265050015,18.768112182617188,0.1495513767004013,R
59199.153483800124,19.684669494628903,0.2156893014907837,g
