ant_mag,ant_mjd,ant_magerr,ant_passband,ant_survey
17.325199127197266,58464.3021296002,0.04047999903559685,R,1
17.495100021362305,58464.32686340017,0.04564899951219559,g,1
16.469600677490234,58474.29490739992,0.031849998980760574,R,1
16.968599319458008,58480.28123839991,0.04234400019049645,g,1
17.18160057067871,58490.22084489978,0.03309199959039688,R,1
18.464599609375,58493.23754630005,0.11605799943208694,g,1
17.882400512695312,58503.28275460005,0.10460200160741806,R,1
19.53919982910156,58509.21578700003,0.14492399990558624,g,1
18.33989906311035,58509.26063660019,0.07180599868297577,R,1
19.709699630737305,58522.17201389978,0.16704100370407104,g,1
19.74650001525879,58547.12085650022,0.1439339965581894,R,1
19.940500259399414,58547.24156250013,0.21594302356243134,g,1
