time,mag,magerr,band
58828.45296300016,18.83009910583496,0.1284659951925277,g
58833.33443289995,17.77910041809082,0.0597970001399517,R
58833.50625000009,17.816200256347656,0.0670489966869354,g
58836.49678240018,17.584699630737305,0.0458320006728172,R
58846.244629600085,17.827299118041992,0.0484150014817714,g
58846.287419000175,17.68630027770996,0.0554049983620643,R
58850.428738399874,18.154300689697266,0.0762889981269836,g
58850.45746529987,18.061199188232425,0.0951230004429817,R
58851.18070599996,18.15089988708496,0.1286980062723159,g
58851.4304860998,18.125600814819336,0.0726019963622093,R
58853.451481500175,18.442699432373047,0.0801189988851547,g
58854.44696759991,18.24090003967285,0.1060430034995079,R
58856.10069439979,18.715999603271484,0.1344950050115585,g
58856.1939468002,18.25909996032715,0.0616549998521804,R
58859.14440969983,19.09910011291504,0.2213519960641861,g
58859.27561340016,18.34670066833496,0.096620999276638,R
58860.11835649982,19.027000427246094,0.1893070042133331,g
58860.27932870016,18.29459953308105,0.0794809982180595,R
58861.11543980008,19.256200790405277,0.1722519993782043,g
58863.22126160003,18.256500244140625,0.1339240074157714,R
58864.17075229995,19.580299377441406,0.1267050057649612,g
58864.2447453998,18.3843994140625,0.0598529987037181,R
58867.21853009984,19.834199905395508,0.1569239944219589,g
58880.20480319997,19.21649932861328,0.1143319979310035,R
58881.180208299775,20.21389961242676,0.2727949917316437,g
58892.28003469994,19.78660011291504,0.1610320061445236,R
58895.16082180012,20.438600540161133,0.234154000878334,g
58898.15859950008,20.05699920654297,0.1656239926815033,R
58898.20418980019,20.6210994720459,0.1970060020685196,g
58903.18630790012,19.90817642211914,0.1927534192800521,R
