time,mag,magerr,band
59165.172557900194,19.627391815185547,0.1213463172316551,g
59165.21599540021,19.59550094604492,0.1134539991617202,R
59167.17074069986,19.337974548339844,0.1253896951675415,g
59169.16864580009,19.326190948486328,0.1101179420948028,R
59169.26785880001,19.109451293945312,0.1201585531234741,g
59179.10739579983,19.066749572753903,0.1114154011011123,R
59179.17148149992,19.06878471374512,0.1619568914175033,g
59183.0924999998,18.87244415283203,0.1837802976369857,R
59183.12965280004,19.15180015563965,0.2229740023612976,g
59194.12678240007,19.6550407409668,0.147001713514328,R
