time,mag,magerr,band
58696.435624999925,20.34550094604492,0.2305999994277954,g
58699.37931710016,19.37579917907715,0.1178390011191368,R
58699.45641200012,19.956100463867188,0.1703670024871826,g
58703.42365740007,18.999399185180664,0.0997750014066696,R
58703.50020830007,19.68079948425293,0.1742019951343536,g
58706.40167819988,18.922399520874023,0.1032800003886222,R
58706.439641200006,19.48579978942871,0.1115529984235763,g
58709.41635419987,18.795499801635746,0.1061279997229576,R
58709.46353009995,19.729900360107425,0.1832450032234192,g
58719.37614580011,19.29080009460449,0.1264030039310455,R
58722.416261599865,20.304399490356445,0.2339580059051513,g
58733.39920140011,19.86221694946289,0.161768689751625,R
