ant_mag,ant_mjd,ant_magerr,ant_passband,ant_survey
20.815200805664066,58290.410786999855,0.2527109980583191,g,1
18.8882999420166,58296.2886806,0.1188649982213974,R,1
18.54802703857422,58299.19731480022,0.0803297907114029,g,1
18.50840187072754,58299.36800929997,0.10307366400957108,R,1
18.464000701904297,58305.30903939996,0.06712400168180466,g,1
18.412500381469727,58305.34493059991,0.08069100230932236,R,1
18.620500564575195,58308.22045140015,0.0764089971780777,g,1
18.823999404907227,58311.390474500135,0.08886600285768509,R,1
19.964500427246094,58323.39281249978,0.2597459852695465,g,1
19.249956130981445,58326.285289399784,0.15189817547798154,R,1
