ant_mag,ant_mjd,ant_magerr,ant_passband,ant_survey
20.471799850463867,59069.246215300176,0.22816599905490875,R,1
20.421199798583984,59069.30377310003,0.2557399868965149,g,1
20.47470092773437,59070.30806710013,0.2404589951038361,R,1
20.084625244140625,59070.32690969994,0.2004726529121399,g,1
19.62491226196289,59073.307407400105,0.11862217634916306,R,1
19.470888137817386,59073.32262729992,0.1282406598329544,g,1
19.432172775268555,59075.30587959987,0.1128936931490898,R,1
19.27971839904785,59093.176261600114,0.1718333512544632,g,1
19.867528915405273,59109.17319440004,0.1831394731998444,R,1
20.822099685668945,59110.16231480008,0.327908992767334,g,1
19.895601272583008,59111.24188659992,0.1691979169845581,R,1
20.728900909423828,59112.159826400224,0.27166399359703064,g,1
20.142520904541016,59117.138136600144,0.21072262525558472,R,1
