time,mag,magerr,band
58290.19785880018,19.678800582885746,0.1867489963769912,g
58290.26124999998,19.72626495361328,0.1414615213871002,R
58293.19946759986,19.41583251953125,0.141127809882164,g
58293.26223379979,19.20468139648437,0.1249895915389061,R
58300.30950229988,18.90616607666016,0.1034719049930572,g
58306.18278940022,18.79050064086914,0.1057410016655922,R
58306.30429399992,19.076099395751957,0.0949210003018379,g
58312.220046299975,19.17970085144043,0.0735659971833229,R
58320.1968866,20.13349914550781,0.2409439980983734,g
58337.19593749987,20.1456241607666,0.1634716540575027,R
