ant_mag,ant_mjd,ant_magerr,ant_passband,ant_survey
20.437599182128906,58936.252199099865,0.2561410069465637,g,1
19.71260070800781,58939.22395829996,0.17518700659275055,R,1
18.0580997467041,58955.18739579991,0.07794400304555893,g,1
18.54159927368164,58962.16849539987,0.06961099803447722,R,1
18.727100372314453,58964.204108799815,0.09111499786376953,g,1
18.803800582885746,58973.1709143999,0.1628970056772232,R,1
20.261245727539066,58980.172129599836,0.19856703281402588,g,1
19.223800659179688,58980.232592599925,0.10430199652910233,R,1
20.32859992980957,58986.1943518999,0.25001299381256104,g,1
19.40874671936035,58986.23318290013,0.13147936761379242,R,1
