ant_mag,ant_mjd,ant_magerr,ant_passband,ant_survey
20.822099685668945,59090.402615699924,0.2761819958686829,g,1
19.202199935913086,59097.28847219981,0.13122199475765228,R,1
19.04389953613281,59097.34990740009,0.1345369964838028,g,1
18.9601993560791,59099.32431709999,0.10228399932384492,R,1
18.58915138244629,59106.33090279997,0.0827489048242569,g,1
18.68356132507324,59106.35247689997,0.09645691514015198,R,1
18.57560539245605,59107.35215280019,0.08400507271289825,g,1
18.64576530456543,59109.23973379983,0.07876425236463548,R,1
18.652099609375,59109.31707180013,0.07449200004339218,g,1
18.740293502807614,59110.28913189982,0.1058758795261383,R,1
18.722692489624023,59111.34320600005,0.0614074245095253,g,1
18.76841354370117,59112.19143520017,0.07361408323049545,R,1
18.771699905395508,59112.3050694,0.07019499689340591,g,1
18.73868560791016,59113.273553200066,0.07563827186822891,R,1
19.023019790649414,59115.251064800184,0.07736440002918242,g,1
18.841936111450195,59115.323599500116,0.07727769762277603,R,1
19.628000259399414,59123.1917014001,0.2585189938545227,g,1
19.21281242370605,59124.273877299864,0.14914053678512573,R,1
19.60492706298828,59125.2427662001,0.19837380945682528,g,1
19.383132934570312,59129.22473380017,0.09732839465141296,R,1
20.24608612060547,59129.296608800076,0.2020534425973892,g,1
19.487079620361328,59134.196354200125,0.11618036031723022,R,1
20.68490028381348,59134.23783560004,0.2251870036125183,g,1
20.15392303466797,59144.20570599986,0.1805364489555359,R,1
