ant_mag,ant_mjd,ant_magerr,ant_passband,ant_survey
18.19610023498535,58598.25280090003,0.07008200138807298,g,1
18.47279930114746,58598.29650459997,0.07991299778223038,R,1
17.873699188232422,58601.23343749996,0.0655599981546402,g,1
17.79599952697754,58607.24935190008,0.06771700084209442,R,1
17.963300704956055,58617.19269679999,0.07979600131511687,g,1
18.004499435424805,58617.25167819997,0.07006700336933136,R,1
19.44420051574707,58634.20942129986,0.15543699264526367,g,1
18.66959953308105,58634.25189810013,0.09200099855661392,R,1
19.806900024414066,58635.189606499865,0.2452470064163208,g,1
18.778600692749023,58638.210509300225,0.09595900028944017,R,1
19.960100173950195,58642.189131900195,0.22571399807929995,g,1
19.01178550720215,58642.21097220015,0.15347713232040405,R,1
