time,mag,magerr,band
59063.38774310006,19.86389923095703,0.2210939973592758,R
59063.47565970011,20.12299919128418,0.2355410009622573,g
59065.44068290014,19.37227249145508,0.200644850730896,R
59066.40560190007,19.50577163696289,0.1942928582429886,g
59066.49331020005,19.13313865661621,0.1107425838708877,R
59067.41210650001,19.32340812683105,0.1386745274066925,g
59068.3742244998,18.729570388793945,0.074088767170906,R
59068.49975690013,19.07958984375,0.1105607151985168,g
59069.43203700008,18.660938262939453,0.0685082823038101,R
59072.38224539999,18.7679443359375,0.0772767066955566,g
59072.49543979997,18.39680290222168,0.0635338276624679,R
59073.38576389989,18.82406044006348,0.0673650354146957,g
59075.32534720004,18.39422416687012,0.0533291883766651,R
59075.373101899866,18.73822021484375,0.0575948841869831,g
59076.39098379994,18.38353538513184,0.0664103627204895,R
59077.400358799845,18.73158836364746,0.0625584349036216,g
59078.35083330004,18.343122482299805,0.0500994026660919,R
59079.33976850007,18.829315185546875,0.0761351361870765,g
59080.36260419991,18.448287963867188,0.05733497813344,R
59080.41868059989,18.881181716918945,0.0838808715343475,g
59081.429236100055,18.48402976989746,0.0552663691341877,R
59082.428159699775,18.986053466796875,0.0842864289879798,g
59082.47369210003,18.549774169921875,0.0773816257715225,R
59084.39773150021,19.012489318847656,0.0841789990663528,g
59085.32777780015,18.6846923828125,0.0797135680913925,R
59085.38335649995,19.15781593322754,0.0889017879962921,g
59086.37797449995,18.79964256286621,0.0669835731387138,R
59087.34234949993,19.37729263305664,0.0968653634190559,g
59087.43425930012,18.856050491333008,0.0825548768043518,R
59088.33070599986,19.390043258666992,0.125208631157875,g
59088.384120400064,18.902795791625977,0.0718134194612503,R
59089.38218750013,19.543909072875977,0.1033931747078895,g
59089.4526505,18.93560028076172,0.0732513815164566,R
59090.40625,19.708972930908203,0.1256890743970871,g
59090.495763900224,18.97097587585449,0.0868299230933189,R
59091.28335649986,19.68649673461914,0.1689639836549759,g
59093.364421300124,19.3668212890625,0.1273619830608368,R
59093.42355319997,19.92329978942871,0.2378319948911667,g
59138.31038190005,20.554506301879883,0.1936086565256118,R
