ant_mag,ant_mjd,ant_magerr,ant_passband,ant_survey
18.728605270385746,59304.16987269978,0.08366816490888596,R,1
18.665000915527344,59306.31166670006,0.08014299720525743,g,1
18.60980033874512,59306.374317099806,0.10927099734544754,R,1
19.05593490600586,59316.21150460001,0.0997280403971672,g,1
18.698562622070312,59319.210682900164,0.0934656411409378,R,1
19.126998901367188,59319.23407409992,0.1194307655096054,g,1
18.923009872436523,59321.21383100003,0.09227263182401656,R,1
19.328643798828125,59323.175451400224,0.1281832456588745,g,1
18.9255428314209,59325.17241899995,0.09844450652599336,R,1
19.837331771850586,59325.19025459979,0.18181826174259186,g,1
19.462257385253906,59338.22864580015,0.118786059319973,R,1
