time,mag,magerr,band
59363.31016199989,19.494199752807617,0.1893890053033828,g
59363.38430560008,19.61079978942871,0.1817090064287185,R
59365.31622690009,19.32188034057617,0.1544065326452255,g
59365.41605320014,19.356525421142575,0.1183098778128624,R
59367.29861109983,19.063735961914062,0.1329335272312164,g
59367.35938660009,19.221126556396484,0.1156843975186348,R
59367.4208217999,19.079051971435547,0.1032418981194496,g
59369.33101850003,19.251209259033203,0.0962964072823524,R
59369.37387729995,19.03561782836914,0.0894159823656082,g
59371.3395602,19.131208419799805,0.0909808278083801,R
59371.380381899886,19.00990295410156,0.0961004719138145,g
59374.291909699794,19.187862396240234,0.1088894233107566,R
59374.37917819992,19.07679557800293,0.0933179482817649,g
59376.33193290001,19.22859764099121,0.1398079246282577,R
59376.39621530008,19.184505462646484,0.1123592853546142,g
59378.31605320005,19.236238479614254,0.0880757197737693,R
59380.31196760014,19.613399505615234,0.3047820031642914,g
59382.34956019977,19.658018112182617,0.1495121419429779,R
59382.39357639989,19.74431800842285,0.2000696659088134,g
59384.33961809985,19.715309143066406,0.1507032066583633,R
59386.35222220002,20.15570068359375,0.2767780125141144,g
59396.32002309989,20.078954696655277,0.1907279044389724,R
