ant_mag,ant_mjd,ant_magerr,ant_passband,ant_survey
19.938100814819336,58643.17572919978,0.2088609933853149,g,1
19.943199157714844,58643.24850689992,0.1633410006761551,R,1
18.92009925842285,58649.19212959986,0.13673299551010132,g,1
18.935300827026367,58649.23879629978,0.11946400254964827,R,1
18.74690055847168,58658.200104199816,0.08205799758434296,g,1
18.701499938964844,58661.203530100174,0.1036209985613823,R,1
19.12859916687012,58667.197465300094,0.08423800021409987,g,1
19.115800857543945,58670.18144680001,0.11780200153589247,R,1
19.72722816467285,58673.18137730006,0.16645008325576782,g,1
19.201330184936523,58673.19849540014,0.13366854190826416,R,1
