ant_mag,ant_mjd,ant_magerr,ant_passband,ant_survey
20.258100509643555,59043.336354199804,0.2570970058441162,g,1
20.37350082397461,59043.37846060004,0.24088400602340695,R,1
19.60588836669922,59046.35752309999,0.13501547276973724,g,1
18.97303009033203,59059.349490699824,0.10265570878982544,R,1
19.125307083129886,59060.34207180003,0.11691293120384215,g,1
18.96436309814453,59063.33667819993,0.16258130967617035,R,1
19.4874210357666,59067.32673610003,0.2017729878425598,g,1
19.440431594848636,59070.29599539982,0.13071198761463165,R,1
19.76685333251953,59070.315231500186,0.17859384417533875,g,1
19.641353607177734,59073.295775500126,0.1422673910856247,R,1
20.3843994140625,59076.29692129978,0.28821200132369995,g,1
19.71176147460937,59079.29501160002,0.15151500701904294,R,1
20.715499877929688,59079.32114579994,0.3504689931869507,g,1
19.875822067260746,59087.279641199864,0.1970471292734146,R,1
