time,mag,magerr,band
59311.31657409994,18.33479881286621,0.0830953195691108,R
59313.29172449978,18.27849006652832,0.0860533192753791,g
59315.352870400064,17.984542846679688,0.0798799842596054,R
59324.36136570014,18.129587173461918,0.0569496005773544,g
59328.28046299983,18.079158782958984,0.0806469246745109,R
59334.23350689979,18.80447006225586,0.0794530659914016,g
59338.27325229999,18.543933868408203,0.0706218034029007,R
59340.35659720004,19.360349655151367,0.1123004406690597,g
59342.39847220015,18.751562118530277,0.0940711349248886,R
59344.29344910011,19.55817985534668,0.1340284645557403,g
59348.29525459977,18.740665435791016,0.0954254865646362,R
59352.2114467998,20.03400039672852,0.2293200045824051,g
59373.23497689981,19.87228012084961,0.1688021570444107,R
