ant_mag,ant_mjd,ant_magerr,ant_passband,ant_survey
18.65970039367676,58953.45282409992,0.0873199999332428,R,1
18.2775993347168,58955.41488429997,0.09075000137090684,g,1
18.486799240112305,58956.348842599895,0.09574700146913527,R,1
18.23480033874512,58956.39291669987,0.08528099954128265,g,1
18.328399658203125,58956.485914399855,0.15161100029945376,R,1
18.412799835205078,58964.384351899855,0.074754998087883,g,1
18.569499969482425,58966.39320599986,0.06733100116252899,R,1
18.435400009155273,58966.434224499855,0.07013200223445892,g,1
18.59779930114746,58967.38495370001,0.07193899899721146,R,1
18.526500701904297,58967.433912000146,0.0759039968252182,g,1
18.643299102783203,58968.396701400176,0.06407900154590608,R,1
18.56679916381836,58968.45850689989,0.07136999815702437,g,1
18.797700881958008,58970.41099540005,0.08629199862480164,R,1
18.720600128173828,58970.446932900224,0.095770001411438,g,1
18.82979965209961,58972.41947920014,0.0837400034070015,R,1
18.8789005279541,58972.450625000056,0.08660899847745895,g,1
18.842100143432614,58973.371643499944,0.10952600091695787,R,1
18.840700149536133,58973.4651389001,0.08762899786233902,g,1
18.895099639892575,58974.33989580022,0.11464899778366087,R,1
18.95680046081543,58975.26810189989,0.18764400482177732,g,1
19.162599563598636,58975.39918980002,0.14606299996376038,R,1
19.208200454711914,58976.478194400195,0.22926700115203855,g,1
19.0403995513916,58978.31252310006,0.12767699360847473,R,1
19.374500274658203,58979.266076399945,0.1584399938583374,g,1
19.16510009765625,58980.30708329986,0.11209999769926073,R,1
19.405799865722656,58980.403333299786,0.1666339933872223,g,1
19.128299713134766,58981.27437500004,0.13931599259376526,R,1
19.50539970397949,58981.29966440005,0.14231400191783905,g,1
19.34819984436035,58985.38188660005,0.11314400285482408,R,1
19.78280067443848,58985.42438660003,0.1530040055513382,g,1
19.29210090637207,58986.30752310018,0.09735599905252457,R,1
19.97369956970215,58986.39864580008,0.18358099460601807,g,1
19.24399948120117,58987.34086810006,0.1008789986371994,R,1
20.21689987182617,58987.410196799785,0.18978099524974826,g,1
19.54159927368164,58991.28493059985,0.11824099719524385,R,1
20.414100646972656,58991.32064810023,0.2332790046930313,g,1
19.499399185180664,58992.308263900224,0.12858599424362185,R,1
20.436399459838867,58993.26694440004,0.23342600464820865,g,1
19.630800247192386,58995.27557870001,0.11744900047779085,R,1
20.54960060119629,58995.3229398001,0.2737469971179962,g,1
19.87120056152344,58996.30839119991,0.15269799530506134,R,1
20.61409950256348,58996.33243060019,0.26410800218582153,g,1
19.98539924621582,58998.32804400008,0.13366399705410004,R,1
20.524900436401367,58999.268298599876,0.3280110061168671,g,1
19.75539970397949,58999.35152779985,0.1389019936323166,R,1
20.82439994812012,58999.4019559999,0.3976880013942719,g,1
20.377599716186523,59014.261585600216,0.2428649961948395,R,1
20.958499908447266,59014.341030099895,0.281807005405426,g,1
20.4153995513916,59017.290601899855,0.2141820043325424,R,1
21.016300201416016,59020.229050899856,0.3784779906272888,g,1
20.375791549682614,59020.26701389997,0.18711906671524048,R,1
