time,mag,magerr,band
59249.22885419987,17.668508529663086,0.1113311275839805,g
59249.32234949991,17.54945182800293,0.065665416419506,R
59251.1570255002,17.803232192993164,0.0475996024906635,g
59251.22300929995,17.66258430480957,0.0487391464412212,R
59253.24510420021,18.022136688232425,0.0620471350848674,g
59253.30260419985,17.849071502685547,0.0536635965108871,R
59255.19621529989,18.355810165405277,0.05866514518857,g
59257.19528939994,18.080730438232425,0.0634893402457237,R
59262.301967599895,19.266084671020508,0.1178116500377655,g
59264.17575229984,18.485111236572266,0.1058626100420951,R
59264.266620399896,19.46320343017578,0.1728670746088028,g
59266.26329859998,18.41162872314453,0.1051880568265914,R
59268.17792819999,19.728099822998047,0.2293020039796829,g
59280.14478009986,19.634164810180664,0.1357293128967285,R
