time,mag,magerr,band
58567.23381939996,19.51180076599121,0.1330379992723465,R
58572.25484950002,18.72130012512207,0.1065049991011619,g
58575.22832180001,18.524200439453125,0.1702080070972442,R
58580.2051736,18.656200408935547,0.1040880009531974,g
58580.22829859983,18.62660026550293,0.0868719965219497,R
58580.232199099846,18.68180084228516,0.0815899968147277,g
58583.25916669984,18.68429946899414,0.0931779965758323,R
58586.17120369989,19.04840087890625,0.1175170019268989,g
58586.213935200125,18.768699645996094,0.0933120027184486,R
58592.20638890006,19.59499931335449,0.3098199963569641,g
58597.244641200174,19.24370002746582,0.1053439974784851,R
58597.25364580005,20.296600341796875,0.1869959980249405,g
58608.2150347,19.781326293945312,0.2055326253175735,R
