ant_mag,ant_mjd,ant_magerr,ant_passband,ant_survey
19.798599243164066,58852.46054399992,0.2268359959125519,g,1
19.2268009185791,58855.33454860003,0.2194489985704422,R,1
19.541099548339844,58855.41961809992,0.2735610008239746,g,1
18.68320083618164,58864.23067130009,0.07763200253248215,R,1
18.88010025024414,58872.222963000175,0.14061999320983887,g,1
18.688100814819336,58872.29297449999,0.07972700148820877,R,1
19.04129981994629,58876.23032409978,0.1300310045480728,g,1
18.84480094909668,58876.25283560018,0.08904000371694565,R,1
19.15749931335449,58879.20918980008,0.19732999801635745,g,1
19.54991149902344,58899.249803199906,0.15112033486366272,R,1
