time,mag,magerr,band
58547.51861110004,18.604700088500977,0.0823410004377365,R
58556.48228010023,18.21640014648437,0.0338199995458126,g
58560.42011569999,18.28969955444336,0.0647900030016899,R
58568.40012730006,18.706899642944336,0.1112279966473579,g
58575.41160879983,18.95669937133789,0.0997179970145225,R
58575.50141200004,19.363399505615234,0.1899619996547699,g
58580.49966439977,19.063100814819336,0.1183869987726211,R
58583.37783560017,19.85860061645508,0.2289720028638839,g
58586.37832179992,19.247800827026367,0.1332339942455291,R
58586.41631940007,20.18700790405273,0.1870473474264145,g
58605.377071800176,20.172494888305664,0.2133575528860092,R
