time,mag,magerr,band
58978.31017359998,19.84289932250977,0.208635002374649,R
58979.264675899874,19.702899932861328,0.2029770016670227,g
58980.31575229997,18.92099952697754,0.1035420000553131,R
58980.41612270009,19.13990020751953,0.1322370022535324,g
58981.28569439985,18.65180015563965,0.0819310024380683,R
58981.30201390013,18.78019905090332,0.0834809988737106,g
58981.4054744998,18.59819984436035,0.0782520025968551,R
58985.3067361,18.018600463867188,0.0891570001840591,g
58985.38754629996,17.88640022277832,0.0531609989702701,R
58985.42626160011,17.930700302124023,0.0571740008890628,g
58986.3056481001,17.791400909423828,0.0475840009748935,R
58986.391597200185,17.883499145507812,0.0682739987969398,g
58987.344155100174,17.707000732421875,0.0458780005574226,R
58987.413946799934,17.73069953918457,0.0540990009903907,g
58991.28304400016,17.542999267578125,0.0497599989175796,R
58991.32910879981,17.632600784301758,0.053397998213768,g
58992.30591440015,17.49570083618164,0.0434600003063678,R
58994.26590280002,17.654199600219727,0.0589819997549057,g
58994.30700229993,17.513099670410156,0.0468580015003681,R
58994.4093865999,17.599700927734375,0.0600060001015663,g
58995.27744209999,17.531200408935547,0.0417959988117218,R
58995.326249999925,17.640600204467773,0.0600709989666938,g
58996.29888889985,17.53580093383789,0.0491760000586509,R
58996.32332180021,17.67180061340332,0.0582210011780262,g
58997.30998839997,17.564800262451172,0.0430799983441829,R
58997.39493060019,17.700700759887695,0.0642030015587806,g
58998.31797449989,17.595800399780273,0.0579800009727478,R
58999.26548610022,17.748899459838867,0.0552349984645843,g
58999.34025460016,17.590299606323242,0.07133100181818,R
59000.411574100144,17.78529930114746,0.0655950009822845,g
59001.28309029993,17.73270034790039,0.0559550002217292,R
59002.40685189981,17.95949935913086,0.1331530064344406,g
59004.28168979986,17.950899124145508,0.0492310002446174,R
59005.22151619988,18.105600357055664,0.0674759969115257,g
59011.26406250009,18.300899505615234,0.0564749985933303,R
59011.286342599895,18.67040061950684,0.1197659969329834,g
59012.28004630003,18.292699813842773,0.0645610019564628,R
59013.24789350014,18.838699340820312,0.0881230011582374,g
59014.266307900194,18.438400268554688,0.0808629989624023,R
59014.342951400205,18.99489974975586,0.1014489978551864,g
59017.28246530006,18.31180000305176,0.0604639984667301,R
59018.34130789992,19.263900756835938,0.115786999464035,g
59019.247303199954,18.40311622619629,0.0806385055184364,R
59020.22812499991,19.44239616394043,0.1181736290454864,g
59022.24881940009,18.446941375732425,0.0675142556428909,R
59022.34440970002,19.51700592041016,0.1147728487849235,g
59023.20170139987,18.48331451416016,0.0819447562098503,R
59023.24442130001,19.67530059814453,0.1566430032253265,g
59024.23947919998,18.60347366333008,0.0846780985593795,R
59024.2818287001,19.8176212310791,0.194023460149765,g
59025.19820600003,18.54704093933105,0.0613464005291461,R
59027.24615739984,19.918851852416992,0.2100452631711959,g
59028.260555599816,18.786924362182617,0.096424676477909,R
59031.19696759991,20.372299194335938,0.3305799961090088,g
59032.23930560006,19.05090713500977,0.0862213820219039,R
59033.22465279978,20.01499938964844,0.3796499967575073,g
59033.32989579998,18.96597671508789,0.125741496682167,R
59034.21803240013,19.93490028381348,0.323172003030777,g
59038.22071760008,19.327157974243164,0.1067752465605735,R
59041.21951390011,20.36240005493164,0.2267889976501464,g
59044.23612269992,19.40667724609375,0.1129763796925544,R
59044.319085599855,20.375999450683597,0.2003529965877533,g
59047.22895829985,19.495399475097656,0.1403950005769729,R
59049.30517360009,20.371000289916992,0.2898559868335724,g
59049.35000000009,19.66805076599121,0.156103566288948,R
59050.24971059989,20.63570022583008,0.2463739961385727,g
59051.24565970013,19.63610076904297,0.1362950056791305,R
59051.30123839993,20.44750022888184,0.3303120136260986,g
59052.25034719985,19.75239944458008,0.1091749966144561,R
59053.24819440022,20.455400466918945,0.2477879971265792,g
59054.20383099979,19.792999267578125,0.150407999753952,R
59054.24622689979,20.366899490356445,0.298117995262146,g
59056.20510420017,19.87388038635254,0.1860724985599517,R
59056.26015050011,20.65439987182617,0.299914002418518,g
59070.19945599977,20.24832534790039,0.1721263378858566,R
59070.21549770003,20.97760009765625,0.2929399907588959,g
59072.19968750002,20.30465316772461,0.174706295132637,R
