ant_mag,ant_mjd,ant_magerr,ant_passband,ant_survey
20.158899307250977,58675.321689799894,0.2609870135784149,g,1
19.626399993896484,58678.19913189997,0.1584009975194931,R,1
19.12809944152832,58681.176909700036,0.14618200063705444,g,1
18.96949958801269,58684.18079859996,0.09246700257062912,R,1
18.873199462890625,58688.206412000116,0.07877200096845627,g,1
19.055500030517575,58691.17934030014,0.1090719997882843,R,1
19.143199920654297,58694.218020800035,0.12193600088357925,g,1
19.19935607910156,58697.175995400175,0.10057740658521652,R,1
19.377471923828125,58697.19855319987,0.11830434203147888,g,1
19.462688446044922,58704.187233800076,0.11962182819843292,R,1
