ant_mag,ant_mjd,ant_magerr,ant_passband,ant_survey
18.839399337768555,59186.52460649982,0.2784439921379089,g,1
18.76829719543457,59188.51304400014,0.1063782200217247,R,1
18.578617095947266,59188.542905100156,0.09932313114404677,g,1
18.0043888092041,59199.51843750012,0.07060514390468597,R,1
17.92181968688965,59202.502118099954,0.057548243552446365,g,1
18.05998992919922,59202.53976849979,0.07267075031995772,R,1
17.98738670349121,59204.47063660016,0.05492538213729858,g,1
18.077863693237305,59204.507546300076,0.05904389172792435,R,1
18.77433013916016,59215.4875115999,0.16974538564682007,g,1
18.728126525878906,59223.50189810013,0.12767423689365387,R,1
19.653291702270508,59225.46599540021,0.1708827018737793,g,1
18.85099983215332,59225.506273100145,0.2873370051383972,R,1
19.765399932861328,59227.46322919987,0.16908499598503113,g,1
18.873699188232425,59227.50405090022,0.11900799721479415,R,1
19.82110023498535,59229.46877310006,0.3250429928302765,g,1
18.919811248779297,59229.50679400005,0.12433933466672895,R,1
20.16670227050781,59231.45681709983,0.1780691295862198,g,1
19.85790061950684,59249.41105319979,0.22054700553417209,R,1
20.91200065612793,59253.384687500075,0.3127659857273102,g,1
19.935457229614254,59253.48656249978,0.16865555942058566,R,1
