time,mag,magerr,band
59167.23583329981,19.65654182434082,0.130307525396347,R
59167.32423610008,19.61282539367676,0.141417920589447,g
59169.29483800009,18.63430976867676,0.064635120332241,R
59171.26274310006,18.201753616333008,0.0638011023402214,g
59171.37104169978,18.07244682312012,0.064835101366043,R
59176.25795139978,17.50358009338379,0.0507940761744976,g
59176.28153940011,17.416303634643555,0.0241075213998556,R
59178.17373839999,17.314546585083008,0.0379111059010028,g
59178.253900500014,17.297426223754883,0.0398307740688324,R
59182.22827549977,17.265033721923828,0.052933856844902,g
59182.36924770009,17.218589782714844,0.0401997677981853,R
59184.21243060008,17.351245880126953,0.0636182725429534,g
59184.29142360017,17.15924072265625,0.030117180198431,R
59188.19148149993,17.495708465576172,0.0548043884336948,g
59190.18472220004,17.41778564453125,0.0307329334318637,R
59193.20762730017,17.86193084716797,0.0550825670361518,g
59193.23559030006,17.64717674255371,0.0426151566207408,R
59195.185000000056,18.015899658203125,0.0670699998736381,g
59199.21439810004,17.877500534057617,0.0518039986491203,R
59202.21282410016,18.702232360839844,0.0909254252910614,g
59204.197881899774,17.95061492919922,0.0567476712167263,R
59204.23436339991,18.965917587280277,0.1170252114534378,g
59218.151157400105,18.586389541625977,0.1060523614287376,R
59220.152557900175,19.80320930480957,0.1719031929969787,g
59220.22883100016,18.727991104125977,0.0900467708706855,R
59222.16400460014,19.7898006439209,0.2741020023822784,g
59228.12788189994,19.02822494506836,0.2013857066631317,R
59228.17076390004,20.0846004486084,0.2801780104637146,g
59230.2687615999,19.01869201660156,0.1527739912271499,R
59232.19526620023,20.2588005065918,0.2615599930286407,g
59256.14928240003,19.85162925720215,0.1442055404186248,R
