time,mag,magerr,clrcoeff,catflags,band
58322.39453125,18.7549991607666,0.06300000101327900,0.08500000089406970,0,r
58323.2734375,18.666000366210900,0.061000000685453400,0.09399999678134920,0,r
58324.23828125,18.60700035095220,0.05999999865889550,0.09600000083446500,0,r
58325.29296875,18.715999603271500,0.06199999898672100,0.0989999994635582,0,r
58326.33984375,18.732999801635700,0.06300000101327900,0.07800000160932540,0,r
58327.33984375,18.788999557495100,0.06400000303983690,0.08699999749660490,0,r
58329.34375,18.791000366210900,0.06400000303983690,0.09399999678134920,0,r
58330.37890625,18.714000701904300,0.06199999898672100,0.0860000029206276,0,r
58332.32421875,18.738000869751000,0.06300000101327900,0.08100000023841860,0,r
58333.32421875,18.672000885009800,0.061000000685453400,0.0860000029206276,0,r
58334.35546875,18.74799919128420,0.06300000101327900,0.08799999952316280,0,r
58336.34375,18.69099998474120,0.06199999898672100,0.09399999678134920,0,r
58338.3359375,18.718000411987300,0.06199999898672100,0.0860000029206276,0,r
58340.3046875,18.64699935913090,0.061000000685453400,0.10000000149011600,0,r
58341.328125,18.70800018310550,0.06199999898672100,0.0989999994635582,0,r
58342.33203125,18.656999588012700,0.061000000685453400,0.09300000220537190,0,r
58343.32421875,18.672000885009800,0.061000000685453400,0.09600000083446500,0,r
58344.30859375,18.711999893188500,0.06199999898672100,0.09000000357627870,0,r
58345.32421875,18.781999588012700,0.06400000303983690,0.09399999678134920,0,r
58346.31640625,18.628000259399400,0.05999999865889550,0.08100000023841860,0,r
58349.30078125,18.698999404907200,0.06199999898672100,0.09099999815225600,0,r
58351.21484375,18.722000122070300,0.06300000101327900,0.08900000154972080,0,r
58354.2578125,18.70599937438970,0.06199999898672100,0.09399999678134920,0,r
58354.359375,18.645000457763700,0.061000000685453400,0.07699999958276750,0,r
58355.28125,18.80500030517580,0.06499999761581420,0.08500000089406970,0,r
58356.1953125,18.820999145507800,0.06499999761581420,0.08299999684095380,0,r
58356.29296875,18.75,0.06300000101327900,0.09200000017881390,0,r
58357.2109375,18.77400016784670,0.06400000303983690,0.10000000149011600,0,r
58358.25390625,18.761999130249000,0.06400000303983690,0.09300000220537190,0,r
58360.27734375,19.656999588012700,0.09799999743700030,0.09399999678134920,0,r
58366.1875,18.76300048828130,0.06400000303983690,0.09000000357627870,0,r
58370.2578125,18.71299934387210,0.06199999898672100,0.09000000357627870,0,r
58373.171875,18.750999450683600,0.06300000101327900,0.09200000017881390,0,r
58374.171875,18.70800018310550,0.06199999898672100,0.09099999815225600,0,r
58425.0859375,18.71500015258790,0.06199999898672100,0.08799999952316280,0,r
58427.109375,18.638999938964800,0.05999999865889550,0.08500000089406970,0,r
58428.1015625,18.677000045776400,0.061000000685453400,0.09200000017881390,0,r
58431.1328125,18.69700050354000,0.06199999898672100,0.08799999952316280,0,r
