time,mag,magerr,clrcoeff,catflags,band
58356.453125,19.225000381469700,0.061000000685453400,0.07999999821186070,0,r
58356.484375,19.086000442504900,0.054999999701976800,0.08100000023841860,0,r
58357.44921875,19.054000854492200,0.05400000140070920,0.08100000023841860,0,r
58357.5078125,19.17799949646000,0.05900000035762790,0.08299999684095380,0,r
58358.44921875,19.17099952697750,0.05900000035762790,0.0820000022649765,0,r
58359.48828125,19.1200008392334,0.0560000017285347,0.07599999755620960,0,r
58360.49609375,19.02899932861330,0.05299999937415120,0.08399999886751180,0,r
58361.5078125,19.18000030517580,0.05900000035762790,0.08299999684095380,0,r
58363.47265625,19.10700035095220,0.0560000017285347,0.08900000154972080,0,r
58364.4921875,19.118000030517600,0.0560000017285347,0.08799999952316280,0,r
58365.48828125,19.128000259399400,0.05700000002980230,0.08699999749660490,0,r
58366.484375,19.166000366210900,0.057999998331069900,0.0860000029206276,0,r
58367.4921875,19.08300018310550,0.054999999701976800,0.07599999755620960,0,r
58368.46484375,19.124000549316400,0.05700000002980230,0.07199999690055850,0,r
58369.4296875,19.106000900268600,0.0560000017285347,0.07900000363588330,0,r
58370.48828125,19.10700035095220,0.0560000017285347,0.08299999684095380,0,r
58371.45703125,19.097999572753900,0.0560000017285347,0.08100000023841860,0,r
58372.4921875,19.106000900268600,0.0560000017285347,0.07800000160932540,0,r
58373.4921875,19.107999801635700,0.0560000017285347,0.08100000023841860,0,r
58374.48828125,19.075000762939500,0.054999999701976800,0.07699999958276750,0,r
58375.4921875,18.965999603271500,0.050999999046325700,0.07599999755620960,0,r
58376.4375,19.134000778198200,0.05700000002980230,0.07900000363588330,0,r
58377.4453125,19.136999130249000,0.05700000002980230,0.07699999958276750,0,r
58378.42578125,19.150999069213900,0.057999998331069900,0.07900000363588330,0,r
58379.4296875,19.1200008392334,0.0560000017285347,0.08799999952316280,0,r
58380.453125,19.149999618530300,0.057999998331069900,0.0860000029206276,0,r
58382.5,19.152999877929700,0.057999998331069900,0.0860000029206276,0,r
58383.515625,19.013999938964800,0.052000001072883600,0.07199999690055850,0,r
58384.51171875,19.06800079345700,0.05400000140070920,0.08399999886751180,0,r
58385.5078125,19.101999282836900,0.0560000017285347,0.07999999821186070,0,r
58386.4375,19.093000411987300,0.054999999701976800,0.07699999958276750,0,r
58387.46484375,19.107999801635700,0.0560000017285347,0.07900000363588330,0,r
58388.52734375,19.054000854492200,0.05400000140070920,0.07599999755620960,0,r
58389.48828125,19.062000274658200,0.05400000140070920,0.07599999755620960,0,r
58397.42578125,19.174999237060500,0.05900000035762790,0.07500000298023220,0,r
58424.35546875,19.05299949646000,0.05400000140070920,0.09000000357627870,0,r
58425.33203125,19.04400062561040,0.05400000140070920,0.09099999815225600,0,r
58426.41796875,19.149999618530300,0.057999998331069900,0.08500000089406970,0,r
58427.44921875,19.136999130249000,0.05700000002980230,0.08799999952316280,0,r
58430.45703125,19.152999877929700,0.057999998331069900,0.07599999755620960,0,r
58431.28515625,19.16900062561040,0.057999998331069900,0.08699999749660490,0,r
58432.28515625,18.986000061035200,0.050999999046325700,0.08900000154972080,0,r
58434.34765625,19.204999923706100,0.05999999865889550,0.07999999821186070,0,r
58436.33984375,19.091999053955100,0.054999999701976800,0.08500000089406970,0,r
58437.34765625,19.038999557495100,0.05299999937415120,0.0820000022649765,0,r
58441.41015625,19.246999740600600,0.06199999898672100,0.07500000298023220,0,r
58443.38671875,19.107999801635700,0.0560000017285347,0.0729999989271164,0,r
58447.41015625,19.082000732421900,0.054999999701976800,0.07900000363588330,0,r
58449.36328125,19.148000717163100,0.057999998331069900,0.0860000029206276,0,r
58450.35546875,19.128999710083000,0.05700000002980230,0.08299999684095380,0,r
58455.2890625,19.1560001373291,0.057999998331069900,0.07699999958276750,0,r
58455.36328125,19.187999725341800,0.05900000035762790,0.0729999989271164,0,r
58456.22265625,19.17300033569340,0.05900000035762790,0.0860000029206276,0,r
58456.27734375,19.163000106811500,0.057999998331069900,0.07900000363588330,0,r
58457.26953125,19.1299991607666,0.05700000002980230,0.0820000022649765,0,r
58464.265625,19.158000946044900,0.057999998331069900,0.09000000357627870,0,r
58465.265625,19.163999557495100,0.057999998331069900,0.08299999684095380,0,r
58468.27734375,19.10099983215330,0.0560000017285347,0.07999999821186070,0,r
58471.2421875,19.125,0.05700000002980230,0.08699999749660490,0,r
58472.265625,19.138999938964800,0.05700000002980230,0.07599999755620960,0,r
58474.3203125,19.09000015258790,0.054999999701976800,0.07199999690055850,0,r
58476.3046875,19.19300079345700,0.05900000035762790,0.07800000160932540,0,r
58480.31640625,19.128000259399400,0.05700000002980230,0.09099999815225600,0,r
58481.31640625,19.143999099731400,0.05700000002980230,0.0820000022649765,0,r
58482.19921875,19.21500015258790,0.05999999865889550,0.08799999952316280,0,r
